id,price
684effb57b,419794.0
07fb738af7,641491.0
7c32dd33da,491968.0
375fc39ef7,231785.0
6e4ed0e721,173701.0
dc9bf3ca6e,504725.0
a7260a8e02,832119.0
48d4fd00bd,197395.0
b16b6feb26,491133.0
1b5e67eb5b,392594.0
8e26885d35,682352.0
ecdbc75255,926738.0
5034b76707,163866.0
6b841ddebe,642870.0
95a3a5e030,2125499.0
d1fe32fae2,312776.0
27d3f1e07e,548878.0
feec6ce3fa,1698084.0
481792ab1f,474358.0
cd890fca34,185253.0
ad664e9ac7,292033.0
9b091aadee,758613.0
d2257739e7,1208418.0
0df737e2e3,232592.0
8a64abc5c2,1087801.0
ba67441dd7,707009.0
9781dc5838,304315.0
e231885e30,201120.0
2f4eb900f1,233421.0
cf55b3a4e8,579122.0
458c48012e,671506.0
98b30fb15e,833042.0
71e86f185d,337108.0
96ffb2b63d,607091.0
9f32ab2c40,256870.0
c4b9064078,198368.0
a8cb36e270,544444.0
85cfcd0863,619031.0
9b99569658,2109897.0
4d1c0df39a,144720.0
991e5e6b1d,627381.0
f5f37c40ca,759576.0
942763d151,422180.0
13434d129b,480105.0
ab97e25d49,305620.0
c179094b4c,174046.0
c2c35c53f8,275561.0
ca23cb1647,1299825.0
edfa8f063c,481171.0
388d7d14e5,216810.0
cb2f427834,432588.0
639b196c45,1335384.0
8fb9182290,591089.0
c511898f83,679069.0
ab2c66a09f,597984.0
7ddf41e569,428202.0
1598fdcc06,171855.0
19bd2a5001,286729.0
80df5060ce,970845.0
9b548d3e64,302224.0
7ff66f51fc,357489.0
b2d5b42bc9,1198847.0
c6b9d63d4f,490527.0
c424d87a05,269973.0
45a8a95f2b,302707.0
0e752940c4,450546.0
919ffa85d6,352432.0
5cd057795f,549864.0
2e22719a4f,372715.0
5b2ee1f770,261196.0
8542447be0,182501.0
7a3256d886,159730.0
c299f80e2d,584038.0
5b135a08e2,988878.0
8e5fd61ba0,419646.0
927462f9ce,1927635.0
3c1c7e15c2,324292.0
1c67936e87,843748.0
30d624564c,525391.0
3e6e373b68,983771.0
a17dca5f46,420841.0
ad031252fc,210595.0
ed25463260,435599.0
3f7e12309a,944547.0
f8fcae5d26,777382.0
ac27b51571,368717.0
eb34016a7f,431211.0
119f22e6cb,657497.0
99eeda8096,408041.0
d73fbb5972,2941340.0
3240b6a5d5,192202.0
2931c4ab77,377669.0
d4ceba01e6,412243.0
88ca81d8d9,227599.0
5302b418e3,1305465.0
184e1b0d12,372692.0
a9435206ff,190021.0
d8b98f306f,294744.0
b6ab80597b,1200795.0
478344d148,184147.0
d4261f1b0e,324677.0
41e38bcbbc,206878.0
48fdb1168a,1735623.0
7bae98e610,300483.0
babc446b89,316605.0
ab7ecf01a8,342891.0
c6c1412272,470895.0
213605ea49,706219.0
7135afd400,279113.0
36a0e4d389,434885.0
9bccfac6fc,311162.0
7f2550d829,160513.0
147ae8ca64,508296.0
34c3258b36,489296.0
2ad6c6fc2b,195987.0
7b6e393835,1800436.0
171972ea0a,697408.0
7f8b0b4446,560989.0
3b8e3826a0,597342.0
4e98480951,337507.0
39682ce070,491860.0
5487d49ff1,762994.0
773cad6638,259838.0
26232f1c09,663233.0
5f2cb21326,496151.0
ba0afcb284,282382.0
eb3d832dc4,1111483.0
90f0fb0b28,423380.0
169a7da82e,395585.0
74c38c6ad9,145875.0
0bd8162953,584077.0
74bbb7b64b,807810.0
2a63c6f2ff,463735.0
bedc984239,384935.0
846ab69758,379805.0
95e1e4ab5d,190210.0
c718fadee7,372983.0
c48755e357,320810.0
e8d514460c,1632913.0
a7ce126932,653056.0
82fd96805a,477082.0
c259ae3e7c,404087.0
5afa22535c,377746.0
a5fb9a8c85,324774.0
99a60bc9b5,561323.0
a95e26b2ab,155001.0
6d8faa5374,220045.0
c6594d0de4,479030.0
cf44fb02ea,325016.0
43685aa7b6,110842.0
087420b012,185530.0
d910023440,368728.0
2f2fd86946,353201.0
8356222fbf,275686.0
d29a9a0317,1440457.0
cd7dc01665,1553053.0
82801db390,813120.0
befa7501df,1118151.0
05da395cc6,428403.0
6a5a3d2f09,972598.0
a2a7322413,734544.0
83e411fa52,500723.0
c0b42db18e,505180.0
0ecfdbcf20,419161.0
bd86e27be9,1214184.0
2164bd9c3f,425484.0
52578b5d38,1005225.0
20999d596b,222723.0
0f1dc0fbf3,280562.0
69e4b93b98,1067412.0
e153e7d8d2,414134.0
661dbcacb1,1535562.0
fb34905038,281649.0
e7f0960d2a,425739.0
ca7c6f07d8,298766.0
a76a947668,688885.0
371c87ac24,300045.0
1166340aac,696405.0
d82dac3ad3,672403.0
85264af1b3,392883.0
88ead88ffe,1391274.0
ab81e282db,584449.0
9af9e0a09a,1743909.0
a0eb97abd1,388259.0
ce485d0868,562666.0
1c70af495f,516825.0
c53f934314,274251.0
25f00c76c3,977089.0
75b68f1eef,174838.0
3963e2c0c6,2383231.0
7bf5040020,299352.0
aab22184de,769793.0
8c6750d564,730351.0
461410bfd5,404848.0
9f5874dc43,450047.0
10a210763c,2564984.0
696aaffb33,732744.0
bb857b05d2,705842.0
a49ba4e758,254269.0
edcd8c9963,597010.0
bab0a03e9b,504196.0
0b23d3eebc,345414.0
c62575ba1d,2314810.0
2ee75c63ca,403688.0
d8338224d5,353903.0
d428772072,619187.0
567a27356e,222625.0
8e60b01377,831674.0
1a1a30eee4,209752.0
9a31a4e790,237280.0
f3f43324bb,637407.0
ac684a309b,1692859.0
77458a44f4,318780.0
6d0c4048f4,266258.0
df2babdf9b,348997.0
1fc509639b,744883.0
c43dba17d0,1510517.0
3a7b3c613e,293731.0
c6f0542601,313663.0
83225907db,182900.0
18dc2d5c2f,296467.0
9d82c57753,340914.0
efaf1b8c74,455877.0
d2e038fac7,701119.0
f13b1e095e,357263.0
e0dde6809b,546892.0
ba76bc99ce,516044.0
780718150c,269336.0
54eb403798,1033518.0
1ba87026d7,412740.0
773486d327,144721.0
245b85e584,334049.0
75a2274bc5,365489.0
39b4a66dfd,325038.0
1e69b37a6b,346097.0
1daa68f2a6,337268.0
871f526840,394329.0
e0df2be395,168881.0
515e4dffae,588222.0
8c12a53550,1086672.0
5503abcf1a,1117133.0
6099a3aa54,508694.0
213b5fdbfb,443228.0
d72f914c0f,651473.0
8c6772adff,269360.0
5230ac3f4c,321323.0
caffc2af1b,1656533.0
82629da3ab,158552.0
b34c3ecf5b,926925.0
9baa9eaedc,439665.0
af1152a563,384221.0
23a3ad40ca,505306.0
960508c836,3051004.0
14b2ceb257,761361.0
936c991f67,423126.0
acc8918072,748566.0
9d1cdab384,184863.0
a7b7a5fcee,283584.0
53f0ce2a95,1637155.0
55617ecaf2,242542.0
e66bcfdc97,390951.0
27310a8398,528590.0
9b700fa827,356960.0
f18bcdc4ab,682158.0
55798088a2,319138.0
8d0315fd98,1297206.0
c4b4554bae,482544.0
33ce9b0dc8,653758.0
d9a42d1f83,335717.0
55ca0c33e8,1545886.0
9a5a34605e,616108.0
6112b52b8b,358960.0
e2b85c9363,364292.0
2f2fde4b5f,644367.0
70898139a6,1758741.0
195ebaa0be,282620.0
2fb0492cce,900279.0
312ddaab42,278227.0
895a187aba,978222.0
af5238ef6d,212829.0
2cff2ce448,418398.0
33fa79e76d,1129304.0
272d9aebe9,230730.0
2f8ceadca7,342329.0
2464d56aa8,265168.0
453b3c61e9,462856.0
d7214f393e,687167.0
88cf8196b2,338814.0
1d178832a0,2027181.0
ad89e43908,3544983.0
dfda4eab79,332926.0
1d826d8ca2,427989.0
c633c9daea,314151.0
690173a8d5,470486.0
22d2500ba9,246651.0
52bdced0bc,161599.0
0ffdba8abd,195031.0
f0030e2a12,232661.0
77b9d61adb,298012.0
fec33d4460,720709.0
8a5017e6cf,271608.0
0b2ab1981c,678836.0
a444de96eb,256256.0
69f0416aad,325632.0
86f4354941,323853.0
7bdb5e1f6e,368884.0
9f2754178d,292872.0
ae8921fdca,917884.0
4a89e77184,295993.0
bf1f500127,187359.0
9a02a85fde,611479.0
bf50c1ab4a,1850613.0
642199dccd,377755.0
6226f3789f,461455.0
6d57b89b7f,426504.0
8c455be16d,1146640.0
e9e8601ee4,172907.0
6c3dff3150,787644.0
07d4f0cfca,736766.0
ab62257780,520619.0
1feada1dec,323219.0
77c2cd631d,1398581.0
32bd5edc41,512313.0
eb274106bc,198579.0
fd78b67fc0,287963.0
b0383b7be8,258447.0
e8de19a1b9,262651.0
abef8bb5ba,460318.0
31f802910e,1796477.0
282bae7aba,346743.0
e0ff54d8c7,1411971.0
dfd7024f0b,1210770.0
eb9d0ad1d5,253593.0
233930b4f1,321216.0
5af1320a79,641744.0
3f92a2ab3b,1555056.0
59eaf0cf8a,149410.0
5118ee490a,184748.0
ef7264f4ca,563330.0
e779e18255,216838.0
ba7956cd08,359547.0
f4e969f726,288706.0
d534dd1bd9,298806.0
89013261b1,584918.0
03c90adb6a,715987.0
f0c12f9353,575843.0
25fde92eba,1026166.0
1f43a75511,2202316.0
7ab9b477c8,1087278.0
f90224afa9,269387.0
c0751fa89e,168079.0
0b33539d12,777789.0
0a6d4a7e26,235165.0
a322851d58,964299.0
81aab77e09,1248830.0
55148f9ff8,354982.0
9f3d0aa9eb,1259906.0
bf6e9e47eb,1289101.0
06bef811c1,819824.0
7c99f9915b,197552.0
3fac5f3a6a,168974.0
a1e0d1b3e2,153678.0
44e392747b,745772.0
40d3be128f,261820.0
e742e09929,2287032.0
06f472e696,328073.0
4726756022,1907943.0
5854968171,181219.0
22af23b8f6,293815.0
3e936b20a8,377082.0
cf296da8be,1990233.0
80715a2618,538781.0
9ffea0db6d,241807.0
56c4c584c5,427433.0
4e432c61b2,1074115.0
feca70a442,192756.0
9a65dcd9d6,466915.0
56d61536e5,392945.0
f4eef47c77,235622.0
4d0bcbabc1,3052246.0
37aa4945e3,1318293.0
245ff13abe,208429.0
e6baf46f2d,372910.0
06db978c24,564914.0
1d0e2baabc,373201.0
0ad6d52139,1350218.0
5c8fb4f715,179335.0
d63649aa0e,471716.0
8078cf243a,1161139.0
f1f30e615f,411376.0
cb21a0fcaf,459720.0
e92b71a2ad,190790.0
9ad8a739aa,259926.0
d1cd560bfb,385145.0
9d158a206e,147693.0
8adbd36719,497765.0
6f064b0113,618802.0
ae159e2f14,478409.0
9ccbc71c08,378723.0
388a861b0a,2691224.0
2e90f03eb0,2875521.0
e2e5b7476c,374647.0
0eb5c8de12,759296.0
46c7bd9bee,244237.0
d1ee6c8088,208438.0
2b46a05351,567091.0
30daeda3af,617529.0
44a2e216c2,202621.0
d3661296b6,1119288.0
96f68390b6,505043.0
c5c3e16db9,206776.0
c34660fcc4,249224.0
9e3294d8af,311727.0
16cf5f7296,194431.0
9dcdb4d586,576992.0
43e4dbec64,155738.0
619492274d,331428.0
77cd4054d1,340896.0
e0a613d496,182355.0
06874bbe35,688083.0
e5e735a41e,515989.0
904d22cb2f,816488.0
f09e645c6f,396219.0
dc1c2092bc,296063.0
924a85e821,396247.0
cca73c9e28,593591.0
6f68ee7d3e,711269.0
c38058fb21,370447.0
d064c915e4,234136.0
77e1e96507,1065338.0
6dda13b823,206672.0
0f1e8cfd77,867366.0
1d3a086977,289037.0
709b2ec2d4,289082.0
9f5db816a7,532345.0
21951bb781,164143.0
1e5fe801c4,391827.0
28530cd12d,652580.0
7d8a0f5000,503548.0
b5abf3d2ed,209342.0
783adb4255,788352.0
bf509e16b5,940389.0
3a124d9778,6258607.0
22b4a663aa,342645.0
97c6d736af,409642.0
09cd82a1b6,425074.0
cab6c4893b,399006.0
410d862b18,394396.0
15441fbcb1,285934.0
2fdcc686ec,442624.0
100f4af513,1254841.0
7dd74c6ca2,172035.0
9c02d80581,808135.0
65ca0670e5,388131.0
0454ee6ea5,1309593.0
f2354a4a81,496532.0
2d15fc4ad8,230785.0
50db6e121c,472905.0
b966379d6a,652774.0
a4fb8dabd1,325970.0
fff0c66203,385165.0
efe75801dc,242891.0
9af58143b3,395869.0
a820e3b3e6,425635.0
7bc5c1722c,432372.0
d84413d4e4,201678.0
fc45469f7e,276806.0
5b281c0089,1151856.0
1961d1b11c,333921.0
a0f651a4f1,1324976.0
da013ae38a,223808.0
e95c429ecf,386180.0
04e9b5c994,2030800.0
f7297cee5d,227571.0
eb2653d615,318479.0
288fd0d542,982827.0
f831702354,128443.0
4670b2b1ba,2043086.0
d436f30486,633293.0
6c09efebfa,2263763.0
172f1ab3cd,525863.0
45fb6840fb,339576.0
c1225f62b2,982072.0
6f819bda40,492596.0
db2b75abdc,183494.0
964eef5d60,436665.0
3fcc13ec54,691561.0
3aacf61d67,432425.0
66e0df140a,379134.0
273d82b4e2,1395083.0
f4a6cbc8fd,1036968.0
932c32af43,330014.0
22cd9b3ca7,1261644.0
41765acf2c,218715.0
feb0179b9f,417234.0
28fe0d098f,467018.0
f1c163311d,229140.0
b581b6798b,175959.0
ea7f6c3b82,674863.0
23e3a0009c,236591.0
8fe6349e62,589522.0
324dbc5d3c,3003119.0
20a457d3c0,704878.0
76b1397ffa,344687.0
3f65c466ef,2303911.0
85a855e525,1010870.0
8262dd50ee,260624.0
1ba5cd64a1,329680.0
99c98e6434,340148.0
a34a05c695,936652.0
59a30dd8db,221015.0
244d3e19e4,221331.0
ea18d3e036,285912.0
3d9a1c72a0,353095.0
16cb89e2e7,592109.0
eccb25d161,485518.0
feb7011acb,443736.0
7e616b2070,580363.0
ebcefdae58,246655.0
ae0654d55a,427469.0
99fb9cb5ee,464615.0
a6d485ece7,420543.0
a77f917fbb,427278.0
013b0fe127,365599.0
cf635c0538,978222.0
2954ebc5ff,340437.0
11ac2c0ca5,435317.0
5545f810e1,241169.0
1dbc006b78,187176.0
5b7f000c23,1269789.0
98cb3f763e,1157132.0
36fef98f73,1448485.0
e6598a4c18,428056.0
7c7cbefbd2,157435.0
73b8094c92,506652.0
3504f88044,234224.0
67187f1aa5,2116772.0
e5ed149efd,255824.0
177455d289,3776175.0
afab0f61f9,313066.0
2b18e4dd78,529875.0
6924281147,582129.0
b08fbe775d,1181129.0
b368b28253,522028.0
172f260747,277533.0
aabef80c98,1483103.0
66c2d8ed94,1835535.0
3c0f340275,354134.0
efe84bed26,1328384.0
77051676f9,1289706.0
3cda3ea12e,445632.0
30bd578b5e,1391124.0
266d2d2249,376376.0
fd9624dda1,531288.0
93dd881784,166112.0
b291998eaf,412515.0
3c724cc7f6,331754.0
64ab8547f9,1141965.0
d719377c7d,294940.0
9b1b4ea983,527059.0
b63fe7b747,445063.0
8f59582120,933800.0
25697694e8,165068.0
83b2b98f21,183794.0
02cc7b756b,395393.0
cd1043a267,599312.0
b7c9e02736,417139.0
9686e72cf2,5784982.0
23360ec57c,361815.0
a9067f07a9,427569.0
1ce2aee6ff,526690.0
1ecd3361ef,692627.0
bf4798d0b5,445258.0
ee0a61132f,207711.0
56f08aa09e,288974.0
c4f8442acb,356044.0
3aa517203b,688762.0
659d098f51,518691.0
f1295653ee,224186.0
de495f8548,462904.0
3d90f6add5,1266622.0
30abfbd969,1201226.0
435437d7db,471019.0
2cba9a6808,614653.0
c571f12e2c,253265.0
85e63588ab,525623.0
5009e93e3a,462340.0
c9b1d61588,1137799.0
f5b61ed37f,168167.0
d136234373,340073.0
ba02240466,1538255.0
1a750f85a4,301011.0
884397233c,404834.0
ff1d606831,358896.0
08676784eb,387007.0
8ecef8f976,337129.0
3dc1bb837d,781439.0
3be67e62f2,907922.0
fb08070c25,1785971.0
81e852bf27,244659.0
7e186b43b7,164283.0
dc822f816a,578986.0
95559ccd21,1499827.0
c5b1e2ce76,595626.0
31766964a8,766303.0
6248686925,218448.0
71d556ffa4,165561.0
443430e67c,847178.0
c7190c858e,341987.0
80883acd46,298233.0
62b8531c5f,1322829.0
68a121067d,303567.0
b4158a5d43,241141.0
b53c213651,237247.0
0631e693b0,350656.0
c5df4e595f,781435.0
8fb8416c04,1071830.0
aaf207c33e,448002.0
bfb1b15dca,327899.0
30a2b2814e,260430.0
1ad35ad8e3,1025180.0
7a40eb04b9,428543.0
612a58322a,295328.0
182deca91e,785543.0
c040db018e,558832.0
fddf45f684,484000.0
dadc5c7d20,1910628.0
f6bc420d74,502817.0
3bc713df71,294058.0
4fe0b37cc7,585455.0
3f73fcc9a3,729990.0
06035df29c,386189.0
29c7678565,505221.0
bddd611ae9,337160.0
c8b38142ab,212706.0
7eee6bb68f,648079.0
50fee70e6e,3819430.0
fa280f830e,258132.0
2820f0e111,1364212.0
a244fcc0ea,359777.0
07b3e59eb7,1119706.0
e2e2d9b965,723686.0
42e932a465,1260261.0
e3e0f2a99a,1.0506417446077876e+28
1be4cad642,397579.0
63ffe62a82,416907.0
fcc6e2658c,524780.0
1a71057d9c,258571.0
305eb4db0e,372991.0
83fbced012,221969.0
6bb09b6b38,313327.0
bb8d71a17f,737240.0
0f540400a1,1990453.0
c7574c133c,248932.0
30f75eee95,211043.0
8cf379dc71,319434.0
1819471398,1485640.0
d1008c0988,151714.0
32452a15c9,160467.0
5f61657aed,604928.0
ffaf471b43,298134.0
d76c0e33d2,630139.0
bc48a938eb,568812.0
89704780cf,428408.0
6e06392d50,300870.0
413a274547,533803.0
c91828a788,350171.0
4d407cf3d1,2661125.0
4987607771,623741.0
72a1a316bd,183390.0
bb71bf6cae,826368.0
718933d60e,239254.0
33daf299be,232329.0
b461d9054a,315077.0
dff3c98ab5,667633.0
b9b24149d7,577273.0
9982851c72,686097.0
8ccfbb266f,667649.0
145632e876,1652319.0
19cc747eb0,1287467.0
6cd6648668,355648.0
11477334c2,149936.0
14f789d9ef,1486041.0
b59d3d0b4a,1983349.0
4a5405c679,454304.0
439d7028ab,1376018.0
28974b9bc1,569649.0
0a5bf3c430,210411.0
16be68f7d2,308308.0
2df66f2b8c,1251797.0
a77f18cb3b,830245.0
909acd8c65,182488.0
f02f065a1b,282037.0
7ce516e5e6,488241.0
0265a3b81a,802796.0
aa699afe12,214299.0
b63baceb7f,712829.0
9c445c3915,2095711.0
08e3e97522,253885.0
e719afc09d,421683.0
b2a41325fd,234635.0
576c8052f3,315971.0
3a00c029ed,1190976.0
ca8f982abb,2456234.0
e3c6cd82d2,222631.0
c93ff475e8,381015.0
88229c0a6b,809432.0
0fda3bedb7,341288.0
9f0ef39d2f,587178.0
340dd84671,170496.0
c8e407b7de,607368.0
06c271f715,310870.0
330b6609bd,261492.0
cc736f6e04,545316.0
89070226f5,317265.0
6f3ccb35d3,250718.0
576b214d41,539257.0
0bd9a4f44b,279187.0
3aeefa8e74,879522.0
6dad8c8a0c,350220.0
aabe3ade3b,413023.0
26df2b1174,1345685.0
614e014e3f,198918.0
19472582b8,3327552.0
daabda5273,943482.0
44f014bf5f,1118246.0
4855e94ac3,703363.0
8d7927282c,414780.0
df785491ab,208974.0
90e646cbd9,2402526.0
bf30b83f16,436441.0
b79311d4df,146530.0
23015e3696,640402.0
de356e7d3d,747754.0
3f86f2bbaf,530571.0
0effbfb27e,282386.0
1f88c081cd,917833.0
50a10c1bbe,464497.0
d84e594447,212927.0
178af22bf0,481760.0
129ce2a2d7,709148.0
ac6822fe86,618655.0
d313058fb5,1780151.0
467a57f3ec,273526.0
5aabbf8ac0,187681.0
2080c6c725,584656.0
45bff53b71,279086.0
e7b3197ec0,225496.0
b9fe381766,495490.0
c423f98c4d,262473.0
4fbc4c63c1,421468.0
5ccb9aa9c8,398261.0
43e104a741,472961.0
240626bbb8,638999.0
ccdace6aa1,213439.0
2a19f011d1,1180442.0
5fa73502c8,171493.0
589cba69e2,318370.0
cc1f6befdd,315144.0
4a70e14d02,649660.0
0ec3ea987c,639097.0
63c1bdd897,198852.0
644947ae76,1058602.0
49932074bf,732281.0
b2d0ff8756,264867.0
06449672a9,992848.0
d1f44f5e1b,621447.0
d0749af3fb,548424.0
3dac6c6559,262946.0
68bdcb020c,351991.0
604e6e1eca,223397.0
abda38767f,406075.0
e8b359ab16,604928.0
a009ff0c45,272998.0
